Date,Load
6/30/2017,16.533
7/1/2017,15.8292
7/2/2017,17.406
7/3/2017,15.6504
7/4/2017,15.9978
7/5/2017,19.2852
7/6/2017,14.4606
7/7/2017,15.7134
7/8/2017,16.2786
7/9/2017,16.9176
7/10/2017,16.77
7/11/2017,15.4668
7/12/2017,17.9982
7/13/2017,15.825
7/14/2017,17.691
7/15/2017,16.5582
7/16/2017,15.7554
7/17/2017,19.068
7/18/2017,16.9584
7/19/2017,16.9374
7/20/2017,19.5066
7/21/2017,17.6784
7/22/2017,18.6516
7/23/2017,17.883
7/24/2017,17.364
7/25/2017,17.7138
7/26/2017,16.7238
7/27/2017,15.7464
7/28/2017,18.996
7/29/2017,16.2456
7/30/2017,16.3074
7/31/2017,19.4238
8/1/2017,15.6492
8/2/2017,18.1098
8/3/2017,19.3602
8/4/2017,18.5172
8/5/2017,17.1168
8/6/2017,15.7968
8/7/2017,16.692
8/8/2017,16.8396
8/9/2017,19.4154
8/10/2017,19.1586
8/11/2017,18.123
8/12/2017,15.9654
8/13/2017,18.5784
8/14/2017,19.1832
8/15/2017,19.1028
8/16/2017,20.1
8/17/2017,20.2494
8/18/2017,20.6676
8/19/2017,21.906
8/20/2017,21.9114
8/21/2017,20.4684
8/22/2017,17.8794
8/23/2017,19.6674
8/24/2017,19.6176
8/25/2017,20.3988
8/26/2017,21.8988
8/27/2017,17.85
8/28/2017,23.3724
8/29/2017,21.6546
8/30/2017,17.088
8/31/2017,18.2724
9/1/2017,20.424
9/2/2017,14.1156
9/3/2017,17.1522
9/4/2017,19.1766
9/5/2017,19.704
9/6/2017,18.5226
9/7/2017,19.9944
9/8/2017,20.4786
9/9/2017,22.0122
9/10/2017,15.4722
9/11/2017,22.6308
9/12/2017,18.2604
9/13/2017,20.265
9/14/2017,18.2766
9/15/2017,18.6636
9/16/2017,19.0332
9/17/2017,22.4406
9/18/2017,17.5404
9/19/2017,19.5582
9/20/2017,19.2624
9/21/2017,20.0802
9/22/2017,22.0056
9/23/2017,21.9126
9/24/2017,19.3212
9/25/2017,21.981
9/26/2017,19.9428
9/27/2017,23.4816
9/28/2017,23.043
9/29/2017,21.1332
9/30/2017,19.356
10/1/2017,21.8202
10/2/2017,21.9354
10/3/2017,20.7618
10/4/2017,22.5432
10/5/2017,16.6152
10/6/2017,22.6734
10/7/2017,17.1882
10/8/2017,16.9776
10/9/2017,18.8244
10/10/2017,20.6742
10/11/2017,17.3706
10/12/2017,19.7526
10/13/2017,17.7498
10/14/2017,17.4996
10/15/2017,17.9142
10/16/2017,16.2546
10/17/2017,18.2148
10/18/2017,15.6126
10/19/2017,17.4402
10/20/2017,19.6284
10/21/2017,14.3076
10/22/2017,18.075
10/23/2017,17.9388
10/24/2017,14.1702
10/25/2017,17.1558
10/26/2017,17.6286
10/27/2017,13.6644
10/28/2017,16.6242
10/29/2017,14.01
10/30/2017,19.4022
10/31/2017,13.0332
11/1/2017,17.0862
11/2/2017,15.2712
11/3/2017,17.2818
11/4/2017,15.2634
11/5/2017,14.6916
11/6/2017,16.0848
11/7/2017,15.1614
11/8/2017,17.2596
11/9/2017,14.1522
11/10/2017,13.9938
11/11/2017,15.2598
11/12/2017,14.958
11/13/2017,18.8742
11/14/2017,13.1124
11/15/2017,13.9554
11/16/2017,13.9974
11/17/2017,13.9932
11/18/2017,16.116
11/19/2017,13.215
11/20/2017,15.12
11/21/2017,13.101
11/22/2017,13.9446
11/23/2017,13.0842
11/24/2017,13.0878
11/25/2017,13.0518
11/26/2017,15.6864
11/27/2017,15.2586
11/28/2017,12.9396
11/29/2017,18.4668
11/30/2017,15.0714
12/1/2017,13.9986
12/2/2017,15.3774
12/3/2017,14.9994
12/4/2017,13.971
12/5/2017,13.9746
12/6/2017,16.9686
12/7/2017,14.0268
12/8/2017,14.0118
12/9/2017,16.0596
12/10/2017,13.9848
12/11/2017,13.9164
12/12/2017,16.9044
12/13/2017,14.658
12/14/2017,15.645
12/15/2017,14.937
12/16/2017,15.8328
12/17/2017,13.9392
12/18/2017,13.4244
12/19/2017,14.0988
12/20/2017,14.19
12/21/2017,11.532
12/22/2017,13.2516
12/23/2017,13.4016
12/24/2017,10.5342
12/25/2017,13.6128
12/26/2017,9.9618
12/27/2017,13.6392
12/28/2017,15.1752
12/29/2017,13.6206
12/30/2017,13.6302
12/31/2017,13.6356
1/1/2018,13.653
1/2/2018,13.6734
1/3/2018,17.7006
1/4/2018,14.0886
1/5/2018,16.9896
1/6/2018,15.4182
1/7/2018,16.038
1/8/2018,16.995
1/9/2018,18.7884
1/10/2018,14.0772
1/11/2018,17.1738
1/12/2018,15.255
1/13/2018,17.4654
1/14/2018,16.224
1/15/2018,15.501
1/16/2018,17.5116
1/17/2018,15.375
1/18/2018,17.5974
1/19/2018,14.2488
1/20/2018,16.8372
1/21/2018,13.3422
1/22/2018,17.9952
1/23/2018,14.8542
1/24/2018,15.6312
1/25/2018,14.8494
1/26/2018,15.7896
1/27/2018,13.311
1/28/2018,16.143
1/29/2018,17.1222
1/30/2018,13.6206
1/31/2018,15.7746
2/1/2018,14.8254
2/2/2018,15.9576
2/3/2018,13.8756
2/4/2018,14.4414
2/5/2018,17.5116
2/6/2018,14.2698
2/7/2018,13.7118
2/8/2018,16.5306
2/9/2018,15.3312
2/10/2018,13.6536
2/11/2018,13.6686
2/12/2018,16.7574
2/13/2018,15.129
2/14/2018,13.4658
2/15/2018,15.3828
2/16/2018,13.7124
2/17/2018,15.1308
2/18/2018,13.4874
2/19/2018,15.366
2/20/2018,14.4342
2/21/2018,13.062
2/22/2018,13.0122
2/23/2018,16.7388
2/24/2018,13.314
2/25/2018,13.0932
2/26/2018,13.11
2/27/2018,13.23
2/28/2018,15.2088
3/1/2018,13.881
3/2/2018,10.5354
3/3/2018,13.8138
3/4/2018,14.9424
3/5/2018,13.0902
3/6/2018,13.4466
3/7/2018,13.9116
3/8/2018,13.9308
3/9/2018,13.7214
3/10/2018,10.5834
3/11/2018,13.1664
3/12/2018,9.1926
3/13/2018,13.1832
3/14/2018,13.149
3/15/2018,10.0548
3/16/2018,12.5172
3/17/2018,13.6686
3/18/2018,10.3302
3/19/2018,15.4266
3/20/2018,14.031
3/21/2018,11.913
3/22/2018,13.2864
3/23/2018,13.2954
3/24/2018,14.0814
3/25/2018,14.064
3/26/2018,14.0352
3/27/2018,14.0292
3/28/2018,14.0226
3/29/2018,13.833
3/30/2018,13.5132
3/31/2018,13.8432
4/1/2018,10.6878
4/2/2018,14.046
4/3/2018,14.0598
4/4/2018,14.0238
4/5/2018,14.0262
4/6/2018,13.8216
4/7/2018,13.32
4/8/2018,13.353
4/9/2018,13.3446
4/10/2018,13.347
4/11/2018,13.4886
4/12/2018,15.1938
4/13/2018,14.5584
4/14/2018,14.0232
4/15/2018,13.8786
4/16/2018,13.4112
4/17/2018,14.9976
4/18/2018,13.1886
4/19/2018,13.8702
4/20/2018,14.3364
4/21/2018,13.8918
4/22/2018,13.935
4/23/2018,13.9164
4/24/2018,13.8948
4/25/2018,13.6782
4/26/2018,13.1712
4/27/2018,13.8186
4/28/2018,14.6088
4/29/2018,13.3956
4/30/2018,13.3986
5/1/2018,17.0694
5/2/2018,13.9314
5/3/2018,13.9806
5/4/2018,15.1458
5/5/2018,13.8738
5/6/2018,13.8708
5/7/2018,13.875
5/8/2018,14.115
5/9/2018,15.4044
5/10/2018,15.0396
5/11/2018,13.8642
5/12/2018,15.6396
5/13/2018,14.3634
5/14/2018,14.1108
5/15/2018,17.4228
5/16/2018,14.2014
5/17/2018,17.5914
5/18/2018,14.2722
5/19/2018,14.298
5/20/2018,14.3316
5/21/2018,14.3214
5/22/2018,14.3394
5/23/2018,14.3268
5/24/2018,16.092
5/25/2018,15.8424
5/26/2018,16.5618
5/27/2018,16.0578
5/28/2018,14.3388
5/29/2018,19.101
5/30/2018,12.5928
5/31/2018,15.4806
6/1/2018,15.7728
6/2/2018,14.4864
6/3/2018,14.2182
6/4/2018,14.346
6/5/2018,17.5452
6/6/2018,16.4724
6/7/2018,16.8054
6/8/2018,15.9192
6/9/2018,17.2518
6/10/2018,13.7304
6/11/2018,13.7352
6/12/2018,13.8606
6/13/2018,16.2732
6/14/2018,14.3412
6/15/2018,16.9482
6/16/2018,16.7658
6/17/2018,14.2704
6/18/2018,19.2696
6/19/2018,14.2386
6/20/2018,18.6282
6/21/2018,14.046
6/22/2018,15.3378
6/23/2018,14.7186
6/24/2018,14.0466
6/25/2018,14.0538
6/26/2018,17.2908
6/27/2018,14.0808
6/28/2018,15.8616
6/29/2018,16.8246
6/30/2018,16.4598
